timestamp,latitude,longitude,heading,event_type,avg_deceleration_kmh_s,peak_deceleration_kmh_s,surrounding_speed_kmh,speed_at_braking_segment_kmh,duration_flagged_interval_s,road_quality,gps_distance_m,time_interval_s,trip_id,segments_represented
2026-04-08 14:44:56+00:00,52.3764,4.903268,216.0,Sudden braking,2.5,2.5,11.4,9.5,1.0,1,2.1,1.0,602CA_Trip206,1
2026-04-08 14:44:57+00:00,52.376385,4.903249,216.0,Sudden braking,2.7,2.7,10.9,6.8,1.0,1,1.1,1.0,602CA_Trip206,1
2026-04-08 14:48:54+00:00,52.369022,4.902478,121.0,Sudden braking,2.0,2.0,13.877777777777778,13.2,1.0,2,3.1,1.0,602CA_Trip206,1
2026-04-08 14:48:55+00:00,52.369008,4.902517,121.0,Sudden braking,2.6,2.6,12.155555555555555,10.6,1.0,2,2.7,1.0,602CA_Trip206,1
2026-04-08 14:48:56+00:00,52.368995,4.902551,122.0,Sudden braking,2.5,2.5,11.35,8.1,1.0,1,1.5,1.0,602CA_Trip206,1
2026-04-08 14:50:38+00:00,52.376574,4.914062,350.0,Sudden braking,2.0,2.0,20.5,18.6,1.0,3,4.4,1.0,604F0_Trip207,1
2026-04-08 14:51:17+00:00,52.376114,4.910694,243.0,Sudden braking,2.3,2.3,18.227272727272727,17.6,1.0,3,3.7,1.0,604F0_Trip207,1
2026-04-08 14:51:18+00:00,52.376095,4.910649,239.0,Sudden braking,2.0,2.0,17.227272727272727,15.6,1.0,3,3.5,1.0,604F0_Trip207,1
2026-04-08 14:51:25+00:00,52.375873,4.91065,178.0,Sudden braking,2.1,2.1,10.0,8.7,1.0,3,1.2,1.0,604F0_Trip207,1
2026-04-08 14:51:26+00:00,52.375862,4.91065,176.0,Sudden braking,2.1,2.1,9.5125,6.6,1.0,2,1.0,1.0,604F0_Trip207,1
2026-04-08 14:52:23+00:00,52.378135,4.908219,283.0,Sudden braking,2.7,2.7,24.16,27.4,1.0,2,8.2,1.0,604F0_Trip207,1
2026-04-08 14:52:24+00:00,52.378152,4.908102,283.0,Sudden braking,4.5,4.5,23.38888888888889,22.9,1.0,2,5.7,1.0,604F0_Trip207,1
2026-04-08 14:52:25+00:00,52.378162,4.908019,283.0,Sudden braking,5.6,5.6,20.522222222222222,17.3,1.0,2,2.4,1.0,604F0_Trip207,1
2026-04-08 14:52:26+00:00,52.378167,4.907984,283.0,Sudden braking,2.75,2.75,19.1875,11.8,2.0,2,1.2,2.0,604F0_Trip207,1
2026-04-08 14:52:28+00:00,52.378171,4.907968,283.0,Sudden braking,2.15,2.15,13.125,7.5,2.0,2,1.6,2.0,604F0_Trip207,1
2026-04-08 14:55:16+00:00,52.382925,4.893696,267.0,Sudden braking,2.3,2.3,27.327272727272728,28.7,1.0,3,7.9,1.0,604F0_Trip207,1
2026-04-08 14:55:17+00:00,52.382922,4.89358,269.0,Sudden braking,2.8,2.8,26.0,25.9,1.0,3,8.5,1.0,604F0_Trip207,1
2026-04-08 14:55:18+00:00,52.382941,4.893458,285.0,Sudden braking,3.1,3.1,24.90909090909091,22.8,1.0,2,8.0,1.0,604F0_Trip207,1
2026-04-08 14:55:19+00:00,52.382992,4.893374,311.0,Sudden braking,2.7,2.7,24.118181818181817,20.1,1.0,2,6.5,1.0,604F0_Trip207,1
2026-04-08 14:56:18+00:00,52.388519,4.891958,345.0,Sudden braking,2.9,2.9,30.745454545454546,33.7,1.0,2,9.0,1.0,604F0_Trip207,1
2026-04-08 14:56:19+00:00,52.388597,4.891925,345.0,Sudden braking,3.9,3.9,28.30909090909091,29.8,1.0,2,7.8,1.0,604F0_Trip207,1
2026-04-08 14:56:20+00:00,52.388664,4.891894,345.0,Sudden braking,4.3,4.3,25.754545454545454,25.5,1.0,2,6.0,1.0,604F0_Trip207,1
2026-04-08 14:56:21+00:00,52.388717,4.891874,345.0,Sudden braking,4.1,4.1,23.172727272727272,21.4,1.0,2,4.7,1.0,604F0_Trip207,1
2026-04-08 14:56:22+00:00,52.388758,4.891857,345.0,Sudden braking,3.5,3.5,20.654545454545456,17.9,1.0,2,3.8,1.0,604F0_Trip207,1
2026-04-08 14:56:23+00:00,52.388792,4.891844,345.0,Sudden braking,2.7,2.7,18.28181818181818,15.2,0.999,2,3.6,0.999,604F0_Trip207,1
2026-04-08 14:56:23+00:00,52.388823,4.891831,345.0,Sudden braking,2.0,2.0,16.172727272727272,13.2,1.0,2,3.5,1.0,604F0_Trip207,1
2026-04-08 14:56:41+00:00,52.368134,4.903576,215.0,Sudden braking,2.2,2.2,12.58,14.4,1.0,1,4.0,1.0,602CA_Trip206,1
2026-04-08 14:56:42+00:00,52.368105,4.903542,215.0,Sudden braking,2.8,2.8,12.3,11.6,1.0,1,1.6,1.0,602CA_Trip206,1
2026-04-08 14:56:43+00:00,52.368093,4.90353,212.0,Sudden braking,3.3,3.3,10.811111111111112,8.3,1.0,1,1.0,1.0,602CA_Trip206,1
2026-04-08 14:56:44+00:00,52.368085,4.903522,212.0,Sudden braking,3.3,3.3,9.975,5.0,1.0,1,1.2,1.0,602CA_Trip206,1
2026-04-08 14:57:31+00:00,52.390491,4.885584,300.0,Sudden braking,2.7,2.7,19.854545454545455,21.7,1.0,2,4.7,1.0,604F0_Trip207,1
2026-04-08 14:57:32+00:00,52.390512,4.885523,300.0,Sudden braking,3.2,3.2,19.09,18.5,1.0,2,2.9,1.0,604F0_Trip207,1
2026-04-08 14:57:33+00:00,52.390525,4.885485,300.0,Sudden braking,3.2,3.2,18.18888888888889,15.3,1.0,2,2.4,1.0,604F0_Trip207,1
2026-04-08 14:57:34+00:00,52.390535,4.885455,300.0,Sudden braking,3.3,3.3,17.0875,12.0,1.0,2,2.6,1.0,604F0_Trip207,1
2026-04-08 14:57:35+00:00,52.390547,4.885422,300.0,Sudden braking,2.4,2.4,15.785714285714285,9.6,1.0,2,2.7,1.0,604F0_Trip207,1
2026-04-08 14:59:28+00:00,52.361424,4.907718,161.0,Sudden braking,2.0,2.0,11.03,11.4,1.0,2,3.5,1.0,602CA_Trip206,1
2026-04-08 14:59:29+00:00,52.361394,4.907735,161.0,Sudden braking,2.5,2.5,10.422222222222222,8.9,1.0,2,2.5,1.0,602CA_Trip206,1
2026-04-08 14:59:30+00:00,52.361373,4.907747,161.0,Sudden braking,2.5,2.5,9.7625,6.4,1.0,2,1.4,1.0,602CA_Trip206,1
2026-04-08 15:00:03+00:00,52.392922,4.868645,259.0,Sudden braking,2.1,2.1,33.72727272727273,35.5,1.0,2,9.4,1.0,604F0_Trip207,1
2026-04-08 15:00:03+00:00,52.360454,4.908301,159.0,Sudden braking,2.3,2.3,12.244444444444444,11.4,1.001,2,2.9,1.001,602CA_Trip206,1
2026-04-08 15:00:04+00:00,52.392889,4.868518,249.0,Sudden braking,2.9,2.9,32.4,32.6,1.0,3,8.4,1.0,604F0_Trip207,1
2026-04-08 15:00:05+00:00,52.392845,4.868417,242.0,Sudden braking,3.1,3.1,31.2,29.5,1.0,2,6.7,1.0,604F0_Trip207,1
2026-04-08 15:00:05+00:00,52.36043,4.908315,159.0,Sudden braking,2.9,2.9,10.15,8.5,1.0,2,2.0,1.0,602CA_Trip206,1
2026-04-08 15:00:06+00:00,52.392807,4.868341,235.0,Sudden braking,2.4,2.4,30.136363636363637,27.1,1.0,2,5.5,1.0,604F0_Trip207,1
2026-04-08 15:00:06+00:00,52.360413,4.908326,159.0,Sudden braking,2.4,2.4,9.257142857142858,6.1,1.0,2,1.3,1.0,602CA_Trip206,1
2026-04-08 15:00:38+00:00,52.359983,4.908578,161.0,Sudden braking,2.9,2.9,14.075,12.6,1.0,1,3.2,1.0,602CA_Trip206,1
2026-04-08 15:00:39+00:00,52.359956,4.908594,161.0,Sudden braking,3.7,3.7,13.614285714285714,8.9,1.0,1,1.6,1.0,602CA_Trip206,1
2026-04-08 15:01:26+00:00,52.375525,4.914356,19.0,Sudden braking,2.0,2.0,11.475,14.4,1.0,3,7.0,1.0,602D6_Trip208,1
2026-04-08 15:01:27+00:00,52.375569,4.914431,23.0,Sudden braking,2.1,2.1,10.15,12.3,1.0,2,6.2,1.0,602D6_Trip208,1
2026-04-08 15:01:28+00:00,52.375525,4.914487,37.0,Sudden braking,2.6,2.6,9.822222222222223,9.7,1.0,2,10.0,1.0,602D6_Trip208,1
2026-04-08 15:01:29+00:00,52.375593,4.914581,65.0,Sudden braking,2.1,2.1,9.54,7.6,1.0,2,2.3,1.0,602D6_Trip208,1
2026-04-08 15:02:20+00:00,52.376555,4.911995,259.0,Sudden braking,2.4,2.4,14.51,14.8,1.0,2,5.8,1.0,602D6_Trip208,1
2026-04-08 15:02:21+00:00,52.376534,4.911916,253.0,Sudden braking,2.4,2.4,13.3,12.4,1.0,2,1.7,1.0,602D6_Trip208,1
2026-04-08 15:02:22+00:00,52.376537,4.91194,256.0,Sudden braking,2.3,2.3,12.29,10.1,1.001,2,5.3,1.001,602D6_Trip208,1
2026-04-08 15:02:23+00:00,52.376504,4.911885,237.0,Sudden braking,2.3,2.3,11.06,7.8,1.0,2,4.5,1.0,602D6_Trip208,1
2026-04-08 15:02:31+00:00,52.376331,4.911354,232.0,Sudden braking,2.0,2.0,10.863636363636363,12.7,1.0,2,1.2,1.0,602D6_Trip208,1
2026-04-08 15:02:32+00:00,52.376333,4.911338,239.0,Sudden braking,2.2,2.2,11.127272727272727,10.5,1.0,2,2.9,1.0,602D6_Trip208,1
2026-04-08 15:02:33+00:00,52.37632,4.911301,240.0,Sudden braking,2.3,2.3,11.418181818181818,8.2,1.0,2,3.2,1.0,602D6_Trip208,1
2026-04-08 15:02:41+00:00,52.376151,4.910767,242.0,Sudden braking,2.0,2.0,12.49,14.7,1.0,2,2.8,1.0,602D6_Trip208,1
2026-04-08 15:03:19+00:00,52.376645,4.910311,351.0,Sudden braking,2.5,2.5,15.654545454545454,16.4,1.0,2,3.8,1.0,602D6_Trip208,1
2026-04-08 15:03:20+00:00,52.376613,4.91033,357.0,Sudden braking,2.8,2.8,15.281818181818181,13.6,1.0,2,2.0,1.0,602D6_Trip208,1
2026-04-08 15:03:21+00:00,52.376628,4.910346,11.0,Sudden braking,2.6,2.6,14.954545454545455,11.0,1.0,3,1.9,1.0,602D6_Trip208,1
2026-04-08 15:03:47+00:00,52.37792,4.909788,301.0,Sudden braking,2.5,2.5,14.290909090909091,14.9,1.0,2,6.1,1.0,602D6_Trip208,1
2026-04-08 15:03:48+00:00,52.377934,4.909701,289.0,Sudden braking,2.5,2.5,13.163636363636364,12.4,1.0,2,4.1,1.0,602D6_Trip208,1
2026-04-08 15:04:14+00:00,52.378236,4.907507,292.0,Sudden braking,2.0,2.0,15.809090909090909,17.0,1.0,2,5.1,1.0,602D6_Trip208,1
2026-04-08 15:04:15+00:00,52.378249,4.907435,291.0,Sudden braking,2.5,2.5,14.563636363636363,14.5,1.0,2,2.5,1.0,602D6_Trip208,1
2026-04-08 15:04:16+00:00,52.378256,4.907399,285.0,Sudden braking,2.4,2.4,13.4,12.1,1.0,2,1.8,1.0,602D6_Trip208,1
2026-04-08 15:04:17+00:00,52.378265,4.907377,296.0,Sudden braking,2.1,2.1,12.3,10.0,1.0,2,2.0,1.0,602D6_Trip208,1
2026-04-08 15:04:52+00:00,52.410004,4.829844,307.0,Sudden braking,2.5,2.5,29.827272727272728,31.8,1.0,1,8.3,1.0,604F0_Trip207,1
2026-04-08 15:04:53+00:00,52.41005,4.829746,307.0,Sudden braking,3.3,3.3,27.854545454545455,28.5,1.0,1,6.7,1.0,604F0_Trip207,1
2026-04-08 15:04:54+00:00,52.410085,4.829667,307.0,Sudden braking,3.8,3.8,25.990909090909092,24.7,1.0,1,5.3,1.0,604F0_Trip207,1
2026-04-08 15:04:55+00:00,52.410114,4.829605,308.0,Sudden braking,3.4,3.4,24.245454545454546,21.3,1.0,1,2.5,1.0,604F0_Trip207,1
2026-04-08 15:04:56+00:00,52.410128,4.829576,308.0,Sudden braking,2.4,2.4,22.599999999999998,18.9,1.0,1,1.7,1.0,604F0_Trip207,1
2026-04-08 15:05:03+00:00,52.410332,4.829272,314.0,Sudden braking,2.5,2.5,14.066666666666666,14.2,1.0,2,4.2,1.0,604F0_Trip207,1
2026-04-08 15:05:04+00:00,52.410356,4.829224,314.0,Sudden braking,3.2,3.2,13.65,11.0,1.0,2,1.5,1.0,604F0_Trip207,1
2026-04-08 15:05:05+00:00,52.410365,4.829208,314.0,Sudden braking,3.2,3.2,13.042857142857143,7.8,1.0,2,1.1,1.0,604F0_Trip207,1
2026-04-08 15:06:35+00:00,52.416619,4.826423,6.0,Sudden braking,2.5,2.5,35.07,34.4,1.001,2,9.3,1.001,604F0_Trip207,1
2026-04-08 15:06:37+00:00,52.416701,4.826398,1.0,Sudden braking,2.7,2.7,33.58,31.7,1.0,2,7.4,1.0,604F0_Trip207,1
2026-04-08 15:06:44+00:00,52.417091,4.826904,46.0,Sudden braking,2.0,2.0,30.125,30.1,1.0,2,4.5,1.0,604F0_Trip207,1
2026-04-08 15:06:46+00:00,52.417162,4.826936,37.0,Sudden braking,2.57,2.57,30.21666666666667,25.7,1.0,2,18.0,1.0,604F0_Trip207,1
2026-04-08 15:11:55+00:00,52.382902,4.909636,40.0,Sudden braking,2.9,2.9,15.927272727272728,15.7,1.0,2,5.5,1.0,602D6_Trip208,1
2026-04-08 15:11:56+00:00,52.382938,4.909691,43.0,Sudden braking,2.7,2.7,15.4,13.0,1.0,2,1.6,1.0,602D6_Trip208,1
2026-04-08 15:11:57+00:00,52.382927,4.909674,43.0,Sudden braking,2.2,2.2,15.090909090909092,10.8,1.0,2,3.8,1.0,602D6_Trip208,1
2026-04-08 15:12:21+00:00,52.383853,4.909964,41.0,Sudden braking,2.7,2.7,12.77,11.5,1.0,2,7.3,1.0,602D6_Trip208,1
2026-04-08 15:13:01+00:00,52.384648,4.912274,41.0,Sudden braking,2.4,2.4,8.833333333333334,8.9,1.0,2,1.1,1.0,602D6_Trip208,1
2026-04-08 15:13:02+00:00,52.384648,4.912291,41.0,Sudden braking,2.3,2.3,8.76,6.6,1.0,2,1.6,1.0,602D6_Trip208,1
2026-04-08 15:13:52+00:00,52.386897,4.916053,54.0,Sudden braking,2.3,2.3,17.014285714285712,20.6,1.0,2,6.2,1.0,602D6_Trip208,1
2026-04-08 15:13:53+00:00,52.38693,4.916126,54.0,Sudden braking,3.3,3.3,15.9875,17.3,1.0,2,6.1,1.0,602D6_Trip208,1
2026-04-08 15:13:54+00:00,52.386963,4.916198,54.0,Sudden braking,3.3,3.3,15.5,14.0,1.0,2,7.7,1.0,602D6_Trip208,1
2026-04-08 15:13:55+00:00,52.386922,4.916107,54.0,Sudden braking,2.9,2.9,15.51,11.1,1.0,2,2.0,1.0,602D6_Trip208,1
2026-04-08 15:14:24+00:00,52.388079,4.918293,54.0,Sudden braking,3.6,3.6,16.37272727272727,17.2,1.0,2,7.1,1.0,602D6_Trip208,1
2026-04-08 15:14:25+00:00,52.388116,4.918378,54.0,Sudden braking,3.4,3.4,14.736363636363636,13.8,1.0,2,10.0,1.0,602D6_Trip208,1
2026-04-08 15:14:26+00:00,52.388064,4.918258,54.0,Sudden braking,2.7,2.7,13.136363636363637,11.1,1.0,2,1.2,1.0,602D6_Trip208,1
2026-04-08 15:14:27+00:00,52.38807,4.918273,54.0,Sudden braking,2.9,2.9,11.636363636363637,8.2,1.0,2,1.6,1.0,602D6_Trip208,1
2026-04-08 15:15:19+00:00,52.389543,4.92197,54.0,Sudden braking,2.2,2.2,14.92,15.3,1.0,3,5.8,1.0,602D6_Trip208,1
2026-04-08 15:15:20+00:00,52.389575,4.922039,54.0,Sudden braking,2.1,2.1,13.8,13.2,1.0,3,5.4,1.0,602D6_Trip208,1
2026-04-08 15:15:21+00:00,52.389527,4.922025,54.0,Sudden braking,2.1,2.1,13.266666666666666,11.1,1.0,3,3.2,1.0,602D6_Trip208,1
2026-04-08 15:16:33+00:00,52.391716,4.925957,45.0,Sudden braking,2.8,2.8,15.8,17.4,1.0,2,6.8,1.0,602D6_Trip208,1
2026-04-08 15:16:34+00:00,52.391769,4.926007,40.0,Sudden braking,2.9,2.9,14.48181818181818,14.5,1.0,2,3.8,1.0,602D6_Trip208,1
2026-04-08 15:16:35+00:00,52.391737,4.925988,50.0,Sudden braking,2.7,2.7,13.145454545454545,11.8,1.0,2,4.9,1.0,602D6_Trip208,1
2026-04-08 15:16:36+00:00,52.391769,4.926039,38.0,Sudden braking,2.7,2.7,11.772727272727273,9.1,1.0,2,2.4,1.0,602D6_Trip208,1
2026-04-08 15:30:47+00:00,52.43407,4.816677,251.0,Sudden braking,3.5,3.5,30.9,32.3,1.0,2,10.2,1.0,604F0_Trip210,1
2026-04-08 15:30:55+00:00,52.433983,4.815834,324.0,Sudden braking,2.9,2.9,25.566666666666666,26.6,1.0,4,0.7,1.0,604F0_Trip210,1
2026-04-08 15:30:56+00:00,52.433988,4.81583,345.0,Sudden braking,3.0,3.0,26.15714285714286,23.6,1.0,4,0.8,1.0,604F0_Trip210,1
2026-04-08 15:33:22+00:00,52.44835,4.808726,352.0,Sudden braking,2.2,2.2,37.4625,37.8,1.0,2,11.0,1.0,604F0_Trip210,1
2026-04-08 15:33:23+00:00,52.448448,4.808702,352.0,Sudden braking,4.5,4.5,37.1,33.3,1.0,2,11.2,1.0,604F0_Trip210,1
2026-04-08 15:33:40+00:00,52.449823,4.808006,337.0,Sudden braking,5.1,5.1,13.533333333333333,23.5,1.0,3,4.2,1.0,604F0_Trip210,1
2026-04-08 15:33:41+00:00,52.449858,4.807981,337.0,Sudden braking,5.7,5.7,13.533333333333333,17.8,1.0,3,4.4,1.0,604F0_Trip210,1
2026-04-08 15:33:42+00:00,52.449895,4.807956,337.0,Sudden braking,4.1,4.1,12.414285714285715,13.7,1.0,2,2.9,1.0,604F0_Trip210,1
2026-04-08 15:33:43+00:00,52.449919,4.80794,337.0,Sudden braking,2.5,2.5,12.414285714285715,11.2,1.0,2,2.2,1.0,604F0_Trip210,1
2026-04-08 15:33:44+00:00,52.449937,4.807927,337.0,Sudden braking,2.7,2.7,12.414285714285715,8.5,1.0,2,1.4,1.0,604F0_Trip210,1
2026-04-08 15:37:22+00:00,52.470088,4.805497,357.0,Sudden braking,2.4,2.4,33.78,34.9,1.0,2,8.5,1.0,604F0_Trip210,1
2026-04-08 15:37:23+00:00,52.470164,4.80549,357.0,Sudden braking,2.9,2.9,31.57,32.0,1.0,2,6.9,1.0,604F0_Trip210,1
2026-04-08 15:37:24+00:00,52.470226,4.805487,358.0,Sudden braking,3.4,3.4,29.029999999999998,28.6,1.001,2,6.8,1.001,604F0_Trip210,1
2026-04-08 15:37:26+00:00,52.470287,4.805483,358.0,Sudden braking,3.7,3.7,23.099999999999998,24.9,1.0,2,6.0,1.0,604F0_Trip210,1
2026-04-08 15:37:27+00:00,52.470341,4.80548,358.0,Sudden braking,3.6,3.6,19.97,21.3,1.0,2,4.7,1.0,604F0_Trip210,1
2026-04-08 15:37:28+00:00,52.470383,4.805478,358.0,Sudden braking,3.4,3.4,18.31111111111111,17.9,1.0,2,3.0,1.0,604F0_Trip210,1
2026-04-08 15:37:29+00:00,52.470409,4.805476,358.0,Sudden braking,3.3,3.3,15.3,14.6,1.0,2,2.7,1.0,604F0_Trip210,1
2026-04-08 15:37:30+00:00,52.470433,4.805474,358.0,Sudden braking,3.3,3.3,13.6375,11.3,1.0,2,2.0,1.0,604F0_Trip210,1
2026-04-08 15:37:31+00:00,52.470451,4.805473,358.0,Sudden braking,3.1,3.1,13.6375,8.2,1.0,2,1.7,1.0,604F0_Trip210,1
2026-04-08 15:41:17+00:00,52.484983,4.806079,322.0,Sudden braking,2.9,2.9,28.263636363636362,32.3,1.0,2,8.5,1.0,604F0_Trip210,1
2026-04-08 15:41:18+00:00,52.485043,4.806003,322.0,Sudden braking,3.9,3.9,25.118181818181817,28.4,1.0,2,7.5,1.0,604F0_Trip210,1
2026-04-08 15:41:19+00:00,52.485096,4.805934,320.0,Sudden braking,5.0,5.0,23.71,23.4,1.0,2,5.7,1.0,604F0_Trip210,1
2026-04-08 15:41:20+00:00,52.485132,4.805873,315.0,Sudden braking,5.7,5.7,22.08888888888889,17.7,1.0,2,0.7,1.0,604F0_Trip210,1
2026-04-08 15:41:21+00:00,52.485139,4.805874,320.0,Sudden braking,5.7,5.7,18.53333333333333,12.0,1.0,2,2.3,1.0,604F0_Trip210,1
2026-04-08 15:41:22+00:00,52.485119,4.805884,23.0,Sudden braking,4.5,4.5,16.45,7.5,1.0,2,0.6,1.0,604F0_Trip210,1
2026-04-08 15:42:36+00:00,52.488515,4.796456,302.0,Sudden braking,2.8,2.8,31.78181818181818,35.0,1.0,2,8.8,1.0,604F0_Trip210,1
2026-04-08 15:42:37+00:00,52.488559,4.796348,301.0,Sudden braking,3.6,3.6,29.645454545454545,31.4,1.0,2,6.1,1.0,604F0_Trip210,1
2026-04-08 15:42:38+00:00,52.488577,4.796264,301.0,Sudden braking,4.3,4.3,27.581818181818182,27.1,1.0,2,5.2,1.0,604F0_Trip210,1
2026-04-08 15:42:39+00:00,52.488597,4.796194,299.0,Sudden braking,4.4,4.4,25.69090909090909,22.7,1.0,2,4.1,1.0,604F0_Trip210,1
2026-04-08 15:42:40+00:00,52.488615,4.796141,300.0,Sudden braking,3.6,3.6,24.09090909090909,19.1,1.0,2,1.7,1.0,604F0_Trip210,1
2026-04-08 15:42:41+00:00,52.488614,4.796116,251.0,Sudden braking,2.1,2.1,22.9,17.0,1.0,2,1.9,1.0,604F0_Trip210,1
2026-04-08 15:43:03+00:00,52.489527,4.793713,301.0,Sudden braking,2.0,2.0,34.6375,32.6,1.0,3,8.8,1.0,604F0_Trip210,1
2026-04-08 15:44:25+00:00,52.492009,4.780694,288.0,Sudden braking,2.1,2.1,39.28333333333333,36.8,1.0,2,12.0,1.0,604F0_Trip210,1
2026-04-08 15:53:39+00:00,52.519646,4.706961,339.0,Sudden braking,2.8,2.8,36.27777777777778,34.1,1.0,2,8.4,1.0,604F0_Trip210,1
2026-04-08 15:54:21+00:00,52.521947,4.702426,312.0,Sudden braking,3.7,3.7,26.62222222222222,29.5,1.0,3,6.9,1.0,604F0_Trip210,1
2026-04-08 15:54:22+00:00,52.521988,4.70235,311.0,Sudden braking,4.3,4.3,26.62222222222222,25.2,1.0,3,4.7,1.0,604F0_Trip210,1
2026-04-08 15:54:23+00:00,52.522015,4.702298,314.0,Sudden braking,3.8,3.8,26.62222222222222,21.4,1.0,3,2.5,1.0,604F0_Trip210,1
2026-04-08 15:56:50+00:00,52.535775,4.695527,354.0,Sudden braking,2.6,2.6,33.59090909090909,33.9,1.0,3,8.4,1.0,604F0_Trip210,1
2026-04-08 15:56:51+00:00,52.535851,4.695514,354.0,Sudden braking,2.9,2.9,32.50909090909091,31.0,1.0,3,6.9,1.0,604F0_Trip210,1
2026-04-08 15:56:52+00:00,52.535912,4.695506,355.0,Sudden braking,2.3,2.3,31.472727272727273,28.7,1.0,3,4.9,1.0,604F0_Trip210,1
2026-04-08 15:59:22+00:00,52.541475,4.677041,280.0,Sudden braking,2.2,2.2,31.60909090909091,31.2,1.0,3,7.7,1.0,604F0_Trip210,1
2026-04-08 15:59:23+00:00,52.541488,4.676929,280.0,Sudden braking,2.2,2.2,30.654545454545456,29.0,1.0,3,6.6,1.0,604F0_Trip210,1
2026-04-08 15:59:40+00:00,52.542647,4.676015,311.0,Sudden braking,2.7,2.7,30.2,32.3,1.0,3,9.3,1.0,604F0_Trip210,1
2026-04-08 15:59:41+00:00,52.542697,4.675904,305.0,Sudden braking,3.5,3.5,29.0,28.8,1.0,3,7.5,1.0,604F0_Trip210,1
2026-04-08 15:59:42+00:00,52.542742,4.675821,300.0,Sudden braking,3.3,3.3,27.9,25.5,1.0,3,5.3,1.0,604F0_Trip210,1
2026-04-08 15:59:43+00:00,52.542766,4.675753,300.0,Sudden braking,2.7,2.7,26.945454545454545,22.8,1.0,3,4.8,1.0,604F0_Trip210,1
2026-04-08 17:22:41+00:00,52.372686,4.893228,264.0,Sudden braking,2.2,2.2,5.8,6.4,1.0,2,3.3,1.0,602DE_Trip211,1
2026-04-08 17:22:42+00:00,52.372663,4.893197,265.0,Sudden braking,2.2,2.2,4.62,4.2,0.999,2,1.4,0.999,602DE_Trip211,1
2026-04-08 20:35:08+00:00,52.36086,4.912294,344.0,Sudden braking,2.0,2.0,11.290909090909091,10.0,1.0,3,1.3,1.0,602CA_Trip213,1
2026-04-08 20:39:37+00:00,52.358115,4.891312,279.0,Sudden braking,2.0,2.0,14.836363636363636,14.8,1.0,2,3.3,1.0,602CA_Trip213,1
2026-04-08 20:39:38+00:00,52.358119,4.891264,279.0,Sudden braking,2.2,2.2,13.936363636363637,12.6,1.0,2,3.3,1.0,602CA_Trip213,1
2026-04-08 20:39:39+00:00,52.358127,4.891217,283.0,Sudden braking,2.1,2.1,13.263636363636364,10.5,1.0,2,2.3,1.0,602CA_Trip213,1
2026-04-08 20:43:50+00:00,52.365929,4.878323,322.0,Sudden braking,2.4,2.4,15.43,16.3,1.0,3,5.9,1.0,602CA_Trip213,1
2026-04-08 20:43:53+00:00,52.366003,4.878218,318.0,Sudden braking,2.4,2.4,10.66,10.9,1.0,2,2.0,1.0,602CA_Trip213,1
2026-04-08 20:43:54+00:00,52.366009,4.87819,317.0,Sudden braking,2.4,2.4,9.644444444444444,8.5,1.0,2,4.4,1.0,602CA_Trip213,1
2026-04-08 20:43:55+00:00,52.366043,4.878154,317.0,Sudden braking,2.2,2.2,8.512500000000001,6.3,1.0,3,4.5,1.0,602CA_Trip213,1
2026-04-08 20:44:56+00:00,52.368275,4.876648,332.0,Sudden braking,2.3,2.3,10.8125,8.9,1.0,3,2.3,1.0,602CA_Trip213,1
2026-04-08 20:44:57+00:00,52.368294,4.876633,332.0,Sudden braking,2.4,2.4,9.55,6.5,1.0,2,1.5,1.0,602CA_Trip213,1
2026-04-08 20:46:20+00:00,52.3717,4.874295,346.0,Sudden braking,2.3,2.3,13.8,11.7,1.0,2,3.3,1.0,602CA_Trip213,1
2026-04-08 20:46:21+00:00,52.371729,4.874284,346.0,Sudden braking,2.4,2.4,13.114285714285714,9.3,1.0,2,1.7,1.0,602CA_Trip213,1
2026-04-08 20:47:52+00:00,52.373871,4.875175,357.0,Sudden braking,2.1,2.1,15.227272727272727,13.4,1.0,2,3.3,1.0,602CA_Trip213,1
2026-04-08 20:49:17+00:00,52.378342,4.877669,19.0,Sudden braking,2.1,2.1,13.654545454545454,14.5,1.0,1,3.0,1.0,602CA_Trip213,1
2026-04-08 20:49:18+00:00,52.378369,4.877677,16.0,Sudden braking,2.3,2.3,12.91,12.2,1.0,1,3.1,1.0,602CA_Trip213,1
2026-04-08 20:49:19+00:00,52.378397,4.877675,1.0,Sudden braking,2.3,2.3,12.033333333333333,9.9,1.0,1,3.6,1.0,602CA_Trip213,1
2026-04-08 20:49:20+00:00,52.378429,4.877673,358.0,Sudden braking,2.3,2.3,11.0375,7.6,1.0,1,2.0,1.0,602CA_Trip213,1
2026-04-08 20:49:21+00:00,52.378447,4.877681,8.0,Sudden braking,2.3,2.3,9.971428571428572,5.3,1.0,1,1.7,1.0,602CA_Trip213,1
2026-04-09 06:10:22+00:00,52.370731,4.916531,302.0,Sudden braking,2.2,2.2,24.9,25.2,1.0,2,9.0,1.0,602D3_Trip214,1
2026-04-09 06:10:23+00:00,52.370752,4.916404,293.0,Sudden braking,2.2,2.2,24.763636363636362,23.0,1.0,2,3.9,1.0,602D3_Trip214,1
2026-04-09 06:43:34+00:00,52.391086,4.92589,256.0,Sudden braking,2.1,2.1,17.90909090909091,16.8,1.0,2,2.4,1.0,602D6_Trip215,1
